sku,date,qty_actual,ExtraTrees_forecast,GradientBoosting_forecast,LSTM_forecast,RandomForest_forecast
69853920,2022-11-01,245.0,,,,
69853920,2022-12-01,400.0,,,,
69853920,2023-01-01,115.0,,,,
69853920,2023-02-01,230.0,,,,
69853920,2023-03-01,140.0,,,,
69853920,2023-04-01,50.0,,,,
69853920,2023-05-01,155.0,,,,
69853920,2023-06-01,18.0,,,,
69853920,2023-07-01,150.0,,,,
69853920,2023-08-01,102.0,,,,
69853920,2023-09-01,600.0,,,,
8902269016674,2022-05-01,101.0,,,,
8902269016674,2022-06-01,67.0,,,,
8902269016674,2022-07-01,102.0,,,,
8902269016674,2022-08-01,179.0,,,,
8902269016674,2022-09-01,158.0,,,,
8902269016674,2022-10-01,216.0,,,,
8902269016674,2022-11-01,163.0,,,,
8902269016674,2022-12-01,206.0,,,,
8902269016674,2023-01-01,269.0,,,,
8902269016674,2023-02-01,30.0,,,,
8902269016674,2023-03-01,1.0,,,,
8902269016674,2023-04-01,6.0,,,,
8902269016674,2023-05-01,40.0,,,,
8902269016674,2023-06-01,0.0,,,,
8902269016674,2023-07-01,84.0,,,,
8902269016674,2023-08-01,58.0,,,,
8902269016674,2023-09-01,185.0,,,,
8902269016674,2023-10-01,122.0,,,,
8902269016674,2023-11-01,80.0,,,,
8902269016674,2023-12-01,52.0,,,,
8902269016674,2024-01-01,80.0,,,,
8902269016674,2024-02-01,90.0,,,,
8902269016674,2024-03-01,42.0,,,,
8902269016674,2024-04-01,0.0,,,,
8902269016674,2024-05-01,0.0,,,,
8902269016674,2024-06-01,0.0,,,,
8902269016674,2024-07-01,0.0,,,,
8902269016674,2024-08-01,0.0,,,,
8902269016674,2024-09-01,0.0,,,,
8902269016674,2024-10-01,0.0,,,,
8902269016674,2024-11-01,42.0,,,,
8904159620923,2022-09-01,39.0,,,,
8904159620923,2022-10-01,26.0,,,,
8904159620923,2022-11-01,83.0,,,,
8904159620923,2022-12-01,47.0,,,,
8904159620923,2023-01-01,14.0,,,,
8904159620923,2023-02-01,24.0,,,,
8904159620923,2023-03-01,55.0,,,,
8904159620923,2023-04-01,52.0,,,,
8904159620923,2023-05-01,146.0,,,,
8904159620923,2023-06-01,48.0,,,,
8904159620923,2023-07-01,110.0,,,,
8904159620923,2023-08-01,212.0,,,,
8904159620923,2023-09-01,72.0,,,,
8904159620923,2023-10-01,124.0,,,,
8904159620923,2023-11-01,70.0,,,,
8904159620923,2023-12-01,44.0,,,,
8904159620923,2024-01-01,105.0,,,,
8904159620923,2024-02-01,44.0,,,,
8904159620923,2024-03-01,71.0,,,,
8904159620923,2024-04-01,129.0,,,,
8904159620923,2024-05-01,65.0,,,,
8904159620923,2024-06-01,95.0,,,,
8904159620923,2024-07-01,174.0,,,,
8904159620923,2024-08-01,95.0,,,,
8904159620923,2024-09-01,89.0,,,,
8904159620923,2024-10-01,10.0,,,,
8904159620923,2024-11-01,177.0,,,,
8904159620923,2024-12-01,98.0,,,,
8904159620923,2025-01-01,78.0,,,,
8904159620923,2025-02-01,138.0,,,,
8904159620923,2025-03-01,56.0,,,,
8904179014702,2022-12-01,920.0,,,,
8904179014702,2023-01-01,617.0,,,,
8904179014702,2023-02-01,1075.0,,,,
8904179014702,2023-03-01,885.0,,,,
8904179014702,2023-04-01,637.0,,,,
8904179014702,2023-05-01,1170.0,,,,
8904179014702,2023-06-01,692.0,,,,
8904179014702,2023-07-01,451.0,,,,
8904179014702,2023-08-01,675.0,,,,
8904179014702,2023-09-01,112.0,,,,
8904179014702,2023-10-01,,112.0,112.0,112.0,112.0
8904179014702,2023-11-01,,112.0,112.0,112.0,112.0
8904179014702,2023-12-01,,112.0,112.0,112.0,112.0
8904179014702,2024-01-01,,112.0,112.0,112.0,112.0
8904179014702,2024-02-01,,112.0,112.0,112.0,112.0
8904179014702,2024-03-01,,112.0,112.0,112.0,112.0
8904179017819,2024-10-01,10.0,,,,
8904179017819,2024-11-01,654.0,,,,
8904179017819,2024-12-01,1076.0,,,,
8904179017819,2025-01-01,230.0,,,,
8904179017819,2025-02-01,10.0,,,,
8904179017819,2025-03-01,242.0,,,,
8904184004972,2022-05-01,206.0,,,,
8904184004972,2022-06-01,254.0,,,,
8904184004972,2022-07-01,155.0,,,,
8904184004972,2022-08-01,179.0,,,,
8904184004972,2022-09-01,150.0,,,,
8904184004972,2022-10-01,137.0,,,,
8904184004972,2022-11-01,10.0,,,,
8904184004972,2022-12-01,30.0,,,,
8904184004972,2023-01-01,30.0,,,,
8904184004972,2023-02-01,20.0,,,,
8904184004972,2023-03-01,0.0,,,,
8904184004972,2023-04-01,10.0,,,,
8904184004972,2023-05-01,60.0,,,,
8904184004972,2023-06-01,80.0,,,,
8904184004972,2023-07-01,40.0,,,,
8904184004972,2023-08-01,80.0,,,,
8904184004972,2023-09-01,60.0,,,,
8904184004972,2023-10-01,80.0,,,,
8904184004972,2023-11-01,50.0,,,,
8904184004972,2023-12-01,50.0,,,,
8904184004972,2024-01-01,70.0,,,,
8904184004972,2024-02-01,30.0,,,,
8904184004972,2024-03-01,60.0,,,,
8904184004972,2024-04-01,60.0,,,,
8904184004972,2024-05-01,40.0,,,,
8904184004972,2024-06-01,40.0,,,,
8904184004972,2024-07-01,60.0,,,,
8904184004972,2024-08-01,0.0,,,,
8904184004972,2024-09-01,0.0,,,,
8904184004972,2024-10-01,0.0,,,,
8904184004972,2024-11-01,30.0,,,,
8904184004972,2024-12-01,0.0,,,,
8904184004972,2025-01-01,0.0,,,,
8904184004972,2025-02-01,10.0,,,,
8904184004972,2025-03-01,50.0,,,,
8904186000521,2022-05-01,117.0,,,,
8904186000521,2022-06-01,190.0,,,,
8904186000521,2022-07-01,138.0,,,,
8904186000521,2022-08-01,125.0,,,,
8904186000521,2022-09-01,222.0,,,,
8904186000521,2022-10-01,116.0,,,,
8904186000521,2022-11-01,188.0,,,,
8904186000521,2022-12-01,88.0,,,,
8904186000521,2023-01-01,31.0,,,,
8904186000521,2023-02-01,38.0,,,,
8904186000521,2023-03-01,158.0,,,,
8904186000521,2023-04-01,103.0,,,,
8904186000521,2023-05-01,172.0,,,,
8904186000521,2023-06-01,144.0,,,,
8904186000521,2023-07-01,203.0,,,,
8904186000521,2023-08-01,136.0,,,,
8904186000521,2023-09-01,264.0,,,,
8904186000521,2023-10-01,275.0,,,,
8904186000521,2023-11-01,307.0,,,,
8904186000521,2023-12-01,337.0,,,,
8904186000521,2024-01-01,178.0,,,,
8904186000521,2024-02-01,135.0,,,,
8904186000521,2024-03-01,255.0,,,,
8904186000521,2024-04-01,185.0,,,,
8904186000521,2024-05-01,140.0,,,,
8904186000521,2024-06-01,,147.09043349739005,139.63394645589568,170.94630870610166,188.01484247842723
8904186000521,2024-07-01,,193.0605309307983,216.5255889542845,189.2730568076038,203.6261411661484
8904186000521,2024-08-01,,162.11274592980797,180.19855946851888,157.65153327945202,184.46317553457845
8904186000521,2024-09-01,,222.8610997480709,252.57318162964523,227.12188461712964,235.0128717963976
8904186000521,2024-10-01,,230.5920919929917,270.6839249817252,230.9274584255641,245.0692627256685
8904186000521,2024-11-01,,249.65279317489205,289.27999567821007,248.48223728664536,258.07694641764425
8944164010272,2022-05-01,49.0,,,,
8944164010272,2022-06-01,170.0,,,,
8944164010272,2022-07-01,124.0,,,,
8944164010272,2022-08-01,162.0,,,,
8944164010272,2022-09-01,89.0,,,,
8944164010272,2022-10-01,50.0,,,,
8944164010272,2022-11-01,0.0,,,,
8944164010272,2022-12-01,0.0,,,,
8944164010272,2023-01-01,0.0,,,,
8944164010272,2023-02-01,0.0,,,,
8944164010272,2023-03-01,223.0,,,,
8944164010272,2023-04-01,113.0,,,,
8944164010272,2023-05-01,213.0,,,,
8944164010272,2023-06-01,144.0,,,,
8944164010272,2023-07-01,180.0,,,,
8944164010272,2023-08-01,157.0,,,,
8944164010272,2023-09-01,105.0,,,,
8944164010272,2023-10-01,163.0,,,,
8944164010272,2023-11-01,278.0,,,,
8944164010272,2023-12-01,241.0,,,,
8944164010272,2024-01-01,185.0,,,,
8944164010272,2024-02-01,192.0,,,,
8944164010272,2024-03-01,171.0,,,,
8944164010272,2024-04-01,102.0,,,,
8944164010272,2024-05-01,30.0,,,,
8944164010272,2024-06-01,7.0,,,,
8944164510321,2022-05-01,463.0,,,,
8944164510321,2022-06-01,267.0,,,,
8944164510321,2022-07-01,624.0,,,,
8944164510321,2022-08-01,335.0,,,,
8944164510321,2022-09-01,360.0,,,,
8944164510321,2022-10-01,343.0,,,,
8944164510321,2022-11-01,28.0,,,,
8961100510023,2022-05-01,93.0,,,,
8961100510023,2022-06-01,133.0,,,,
8961100510023,2022-07-01,48.0,,,,
8961100510023,2022-08-01,124.0,,,,
8961100510023,2022-09-01,226.0,,,,
8961100510023,2022-10-01,214.0,,,,
8961100510023,2022-11-01,162.0,,,,
8961100510023,2022-12-01,163.0,,,,
8961100510023,2023-01-01,161.0,,,,
8961100510023,2023-02-01,182.0,,,,
8961100510023,2023-03-01,207.0,,,,
8961100510023,2023-04-01,42.0,,,,
8961100510023,2023-05-01,0.0,,,,
8961100510023,2023-06-01,0.0,,,,
8961100510023,2023-07-01,0.0,,,,
8961100510023,2023-08-01,0.0,,,,
8961100510023,2023-09-01,0.0,,,,
8961100510023,2023-10-01,0.0,,,,
8961100510023,2023-11-01,0.0,,,,
8961100510023,2023-12-01,0.0,,,,
8961100510023,2024-01-01,0.0,,,,
8961100510023,2024-02-01,0.0,,,,
8961100510023,2024-03-01,0.0,,,,
8961100510023,2024-04-01,102.0,,,,
8961100510023,2024-05-01,39.0,,,,
8961100510023,2024-06-01,105.0,,,,
8961100510023,2024-07-01,2.0,,,,
8961100510023,2024-08-01,77.0,,,,
8961100510023,2024-09-01,9.0,,,,
8961100510023,2024-10-01,0.0,,,,
8961100510023,2024-11-01,0.0,,,,
8961100510023,2024-12-01,0.0,,,,
8961100510023,2025-01-01,0.0,,,,
8961100510023,2025-02-01,0.0,,,,
8961100510023,2025-03-01,110.0,,,,
8994388106237,2022-05-01,5.0,,,,
8994388106237,2022-06-01,73.0,,,,
8994388106237,2022-07-01,106.0,,,,
8994388106237,2022-08-01,2.0,,,,
8994388106237,2022-09-01,129.0,,,,
8994388106237,2022-10-01,60.0,,,,
8994388106237,2022-11-01,97.0,,,,
8994388106237,2022-12-01,42.0,,,,
8994388106237,2023-01-01,104.0,,,,
8994388106237,2023-02-01,73.0,,,,
8994388106237,2023-03-01,98.0,,,,
8994388106237,2023-04-01,33.0,,,,
8994388106237,2023-05-01,0.0,,,,
8994388106237,2023-06-01,161.0,,,,
8994388106237,2023-07-01,100.0,,,,
8994388106237,2023-08-01,107.0,,,,
8994388106237,2023-09-01,125.0,,,,
8994388106237,2023-10-01,167.0,,,,
8994388106237,2023-11-01,120.0,,,,
8994388106237,2023-12-01,171.0,,,,
8994388106237,2024-01-01,150.0,,,,
8994388106237,2024-02-01,137.0,,,,
8994388106237,2024-03-01,110.0,,,,
8994388106237,2024-04-01,95.0,,,,
8994388106237,2024-05-01,61.0,,,,
8994388106237,2024-06-01,113.0,,,,
8994388106237,2024-07-01,7.0,,,,
8994388106237,2024-08-01,0.0,,,,
8994388106237,2024-09-01,90.0,,,,
8994388106237,2024-10-01,190.0,,,,
8994388106237,2024-11-01,20.0,,,,
8994388106237,2024-12-01,90.0,,,,
8994388106237,2025-01-01,70.0,,,,
8994388106237,2025-02-01,140.0,,,,
8994388106237,2025-03-01,120.0,,,,
