item_code,description,category,tab,total_qty,total_sales,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
4807788331083,BIOGESIC 500MG TAB 8+2 PROMOPACK,PROMO PACKS,PROMOTIONS,639.0,22033.11,15.0,34.4806103286385,42.6,0.47945590377108005,0.3107142857142862,3
4807788672148,ALAXAN FR 5+1,PROMO PACKS,PROMOTIONS,40.0,1695.75,5.0,42.39375,8.0,0.518411033833193,-1.900000000000002,1
4807788673015,TUSERAN PPA 5+1 CAP,PROMO PACKS,PROMOTIONS,19.0,1031.0,5.0,54.26315789473684,3.8,0.5102820902543505,0.09999999999999945,1
4807788700025,BIOFLU (PHENYLEPHRINE HCL CHLORPHENAMINE MALEATE PARACETAMOL) 10MG/2MG /500MG 7+1 TAB,PROMO PACKS,PROMOTIONS,77.0,4312.0,7.0,56.0,11.0,0.4907647695504203,-0.7142857142857151,1
4807788709325,SOLMUX (CARBOCISTEINE) 500MG CAP 5&#039;S,PROMO PACKS,PROMOTIONS,1.0,57.25,1.0,57.25,1.0,0.0,0.0,1
4807788712578,ENERVON ACTIV 9+1,PROMO PACKS,PROMOTIONS,2.0,265.5,1.0,132.75,2.0,0.0,0.0,1
4807788730022,SOLMUX ADVANCE 5+1 FC TAB,PROMO PACKS,PROMOTIONS,11.0,742.5,4.0,67.5,2.75,0.5378254348272379,1.3,1
4807788735959,SOLMUX 5+1 500MG TAB,PROMO PACKS,PROMOTIONS,71.0,4021.25,11.0,56.63732394366197,6.454545454545454,0.6585166043696314,0.3,1
4807788740977,ALLERTA (LORATADINE) 10MG TAB 2+1 PACK,PROMO PACKS,PROMOTIONS,27.0,1236.9,9.0,45.81111111111112,3.0,0.4444444444444444,-0.3833333333333332,1
4807788768247,SOLMUX ADVANCE (CARBOCISTEINE + ZINC) 5+1,PROMO PACKS,PROMOTIONS,41.0,2972.5699999999997,4.0,72.50170731707317,10.25,0.4328838865682646,1.499999999999999,1
58643457,DECOLGEN FORTE PPA PROMO PACK 5+1,PROMO PACKS,PROMOTIONS,47.0,1657.5,9.0,35.265957446808514,5.222222222222222,0.29634868674859827,-0.11666666666666649,1
85441781,B-PLEX (VIT B1+B6+B12) CAP,PROMO PACKS,PROMOTIONS,810.0,3721.27,19.0,4.59416049382716,42.63157894736842,0.7899498266013338,-2.1017543859649113,0
89878823399,ACRYLIC FACE SHIELD,MEMBERS EXCLUSIVE,PROMOTIONS,1.0,150.0,1.0,150.0,1.0,0.0,0.0,1
98480117895,PROTECT PLUS 70% ISOP ALC. 1G,SPECIAL CATEGORY 1,PROMOTIONS,13.0,3710.0,11.0,285.38461538461536,1.1818181818181819,0.3263569759322527,6.68616151811108e-17,1
